tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,Tipo,Municipio,tiempototal,an,mayor
3,19,19,7,31,6,2,4,85,2014,0
1,29,103,2,23,1,5,14,159,2022,1
15,8,19,9,21,2,6,10,74,2012,0
9,2,81,7,35,8,3,9,142,2020,0
7,33,123,9,37,5,6,9,214,2007,1
14,34,82,1,20,8,1,9,159,2022,0
4,7,49,8,2,8,5,23,78,2013,0
5,46,18,5,12,4,7,18,90,2009,0
7,35,102,10,9,6,1,13,169,2017,0
5,42,63,4,18,8,3,14,140,2004,0
8,5,28,8,33,8,7,3,90,2009,0
9,31,8,5,5,1,7,23,59,2005,0
3,38,143,2,37,9,6,20,232,2016,1
3,40,63,8,1,4,7,13,119,2019,0
14,37,104,3,32,6,5,23,196,2004,1
9,40,105,7,17,2,5,27,180,2007,1
5,13,73,9,1,5,4,27,106,2020,0
7,43,94,3,11,9,5,19,167,2009,1
15,2,145,6,28,4,5,20,200,2021,1
2,35,81,5,21,3,4,13,147,2002,0
3,2,149,3,27,6,2,18,190,2020,1
1,4,143,6,22,2,3,14,178,2008,1
4,27,87,6,28,3,7,27,155,2009,0
10,25,128,3,5,3,5,12,174,2006,0
12,14,18,2,2,2,4,15,50,2002,0
14,17,131,9,5,8,1,19,184,2002,1
14,35,42,1,36,9,2,3,137,2013,0
7,24,24,4,20,6,6,4,85,2009,0
14,19,65,3,5,5,5,5,111,2017,0
2,21,100,6,29,5,7,23,163,2007,0
15,42,5,7,27,5,2,3,101,2016,0
6,6,1,7,2,6,3,22,28,2005,0
6,35,18,1,21,3,6,11,84,2016,0
11,11,32,5,16,6,2,3,81,2021,0
13,11,72,4,30,7,1,24,137,2007,0
10,34,64,8,31,9,6,14,156,2008,0
9,25,13,9,7,6,2,19,69,2012,0
5,16,7,6,24,1,2,7,59,2013,0
8,4,26,3,1,3,2,15,45,2011,0
6,18,16,3,12,9,2,9,64,2020,0
3,30,110,7,14,1,4,9,165,2016,0
10,34,71,3,29,9,7,20,156,2015,0
12,39,50,4,14,1,1,13,120,2013,0
4,21,124,1,33,6,4,7,189,2021,0
6,2,111,8,25,3,6,9,155,2021,0
4,18,36,8,2,5,6,19,73,2001,0
12,28,113,6,27,6,3,2,192,2011,1
15,29,78,5,13,3,4,20,143,2006,0
14,43,150,10,26,2,7,4,245,2012,1
1,43,115,9,28,1,7,9,197,2020,1
8,18,46,10,21,7,7,18,110,2008,0
14,35,106,6,9,5,3,18,175,2021,0
6,49,99,8,15,6,3,2,183,2022,1
1,9,63,10,36,7,7,4,126,2011,0
2,13,31,6,9,3,5,8,64,2010,0
9,5,140,4,15,4,7,15,177,2016,0
15,30,70,3,6,4,1,22,128,2020,0
3,29,65,9,38,7,6,6,151,2001,0
1,9,94,7,7,9,7,24,127,2008,0
8,7,140,8,28,4,1,10,195,2016,1
13,44,96,3,15,4,2,14,175,2017,0
13,10,137,7,3,4,7,4,174,2021,1
12,4,116,3,30,7,7,19,172,2012,0
13,16,77,10,31,3,2,12,150,2006,1
9,15,15,2,28,1,5,15,70,2001,0
12,12,2,6,10,5,3,8,47,2009,0
15,23,49,9,30,5,2,21,131,2020,0
6,13,115,10,18,8,6,21,170,2001,1
5,7,95,7,32,6,2,8,152,2011,0
4,21,85,2,26,9,4,23,147,2017,0
1,33,146,4,9,4,4,23,197,2003,1
7,18,138,3,18,1,2,8,185,2017,1
10,4,147,1,2,2,6,19,166,2018,0
1,9,57,10,4,5,4,8,86,2005,0
10,33,19,6,5,6,2,27,79,2014,0
13,41,38,9,2,1,1,26,104,2002,0
12,40,102,6,6,7,7,23,173,2022,1
8,16,107,4,33,8,3,2,176,2003,1
1,6,104,1,1,3,4,2,116,2004,0
8,24,116,4,33,6,4,17,191,2010,1
9,14,107,8,9,1,3,12,148,2017,0
2,34,52,1,29,5,2,10,123,2021,0
4,26,74,6,11,4,7,12,125,2006,0
5,32,89,6,18,5,5,19,155,2010,0
7,45,79,1,1,5,3,18,138,2020,0
12,8,116,2,4,4,4,8,146,2020,0
6,20,98,3,25,6,1,22,158,2013,0
5,49,75,1,39,4,2,14,173,2021,1
11,7,74,5,15,6,3,16,118,2022,0
2,48,95,2,25,6,1,12,178,2009,0
15,2,110,10,2,9,3,22,148,2009,0
10,34,80,8,1,1,4,8,134,2020,0
1,6,33,1,26,6,6,5,73,2022,0
9,38,85,8,13,8,4,4,161,2018,0
12,35,73,7,7,5,3,12,139,2005,0
7,2,145,4,4,9,3,19,171,2005,0
2,12,45,9,38,6,5,7,112,2006,0
15,17,122,8,25,1,2,2,188,2021,1
13,48,57,1,7,7,4,8,133,2011,0
8,20,102,8,15,2,4,11,155,2016,1
15,15,7,8,4,7,2,14,56,2016,0
5,48,53,4,13,7,1,19,130,2019,0
6,9,2,2,5,3,6,27,27,2014,0
12,49,125,2,15,7,1,6,210,2020,1
6,26,75,5,29,8,6,18,149,2017,0
15,7,67,5,17,3,4,17,114,2018,0
6,23,80,10,38,3,5,10,160,2008,0
6,18,22,1,31,6,3,4,84,2017,0
11,12,108,6,1,4,2,14,142,2010,0
8,30,93,6,4,1,6,7,142,2005,0
3,33,68,5,19,2,1,23,130,2016,0
4,20,56,7,21,1,4,11,109,2012,0
15,39,66,8,38,6,7,18,172,2002,1
8,39,17,1,37,7,2,23,109,2004,0
15,22,146,1,34,4,3,13,222,2016,1
10,16,50,8,20,9,3,1,113,2003,0
10,28,140,4,25,1,4,15,208,2013,1
10,24,107,1,30,9,2,6,181,2018,1
7,39,52,6,33,9,4,11,146,2020,0
11,45,32,9,27,7,1,23,131,2020,0
10,8,111,7,14,8,5,8,158,2007,0
12,38,123,10,38,5,4,8,226,2006,1
13,3,13,4,5,3,4,12,41,2001,0
12,43,146,10,25,5,7,16,241,2010,1
5,15,46,2,34,3,1,18,105,2012,0
12,47,130,2,23,6,3,7,220,2016,1
15,5,76,10,31,7,5,24,144,2008,0
11,2,141,4,25,3,4,1,186,2020,1
12,41,128,6,37,7,1,6,231,2012,1
3,28,56,7,39,8,2,21,141,2010,0
6,16,1,10,4,3,6,7,40,2017,0
14,25,24,2,29,6,6,18,100,2003,0
7,33,22,6,15,6,3,5,89,2010,0
5,33,119,8,36,8,2,3,209,2017,1
5,36,23,2,24,2,7,26,92,2009,0
9,9,63,2,25,5,5,15,113,2021,0
4,29,3,2,39,3,3,21,80,2013,0
14,33,149,4,18,9,3,14,227,2006,1
5,41,52,4,8,3,2,2,113,2016,0
14,26,75,3,17,4,4,14,139,2005,0
2,42,88,10,31,4,3,27,177,2008,1
11,38,134,6,35,4,3,8,228,2002,1
9,6,102,8,14,4,6,9,143,2014,0
1,40,110,5,23,2,3,9,181,2014,0
7,8,78,2,23,6,4,14,124,2008,0
8,20,24,5,9,3,6,26,69,2017,0
1,2,18,6,31,1,5,20,59,2013,0
3,48,34,3,36,4,7,1,128,2012,0
7,14,24,8,6,6,1,1,65,2017,0
4,41,21,10,32,9,2,22,117,2003,0
7,45,150,6,24,5,7,10,237,2021,1
14,17,49,10,22,4,1,16,116,2014,0
10,15,16,10,22,1,4,15,74,2012,0
13,12,118,2,14,5,2,19,164,2020,0
12,28,86,5,5,1,1,4,137,2010,0
12,41,63,5,12,5,2,14,138,2001,0
12,11,41,1,38,3,1,15,106,2014,0
11,4,5,6,32,6,4,14,64,2001,0
13,17,1,5,6,3,3,19,45,2001,0
5,10,41,4,8,9,2,17,77,2008,0
8,40,63,9,33,1,3,16,154,2004,0
14,10,87,4,10,7,1,15,132,2017,0
13,22,57,6,4,6,6,4,108,2018,0
11,45,120,9,38,8,7,1,231,2013,1
12,7,52,4,11,8,4,11,94,2008,0
9,9,95,3,22,8,3,18,146,2003,0
11,12,102,6,33,9,6,3,173,2002,0
12,1,27,5,9,5,4,16,59,2006,0
7,12,71,1,28,6,3,17,125,2002,0
14,8,87,8,19,3,7,8,139,2003,0
5,13,31,4,5,1,2,23,59,2014,0
13,39,144,5,3,5,2,14,209,2021,1
6,28,41,6,24,9,6,11,114,2016,0
9,33,80,1,12,8,4,19,143,2006,0
11,47,98,6,8,3,5,11,173,2006,0
3,15,15,6,12,9,1,14,60,2015,0
4,48,25,8,9,1,4,12,95,2004,0
12,15,104,7,17,1,5,20,156,2016,0
12,6,37,5,18,6,7,19,84,2002,0
1,35,141,5,8,3,2,11,193,2002,1
13,27,17,3,7,7,7,22,74,2016,0
14,12,87,1,22,6,1,27,142,2007,0
1,33,140,3,7,6,7,21,190,2006,0
5,10,102,2,6,8,5,24,133,2015,0
7,4,81,1,10,3,3,7,106,2001,0
2,43,120,3,35,5,2,25,208,2012,1
14,8,79,3,12,5,3,6,121,2002,0
2,4,86,10,29,9,7,26,140,2015,0
15,36,92,3,33,7,5,22,186,2012,1
8,3,148,8,36,4,6,1,207,2011,1
9,9,98,3,8,2,7,13,129,2015,0
8,47,62,6,31,9,4,11,163,2005,0
13,44,129,4,25,4,2,27,219,2003,1
10,22,45,5,27,3,4,14,112,2001,0
13,22,129,6,14,6,2,5,190,2007,1
12,31,142,1,22,1,3,24,209,2004,1
2,6,72,7,18,9,6,20,114,2015,0
5,4,57,7,25,9,4,27,107,2003,0
11,40,70,3,24,2,4,18,150,2021,0
9,29,103,1,25,1,3,18,168,2006,0
15,38,53,10,39,2,2,16,157,2003,0
4,13,133,3,18,9,5,6,180,2012,1
12,38,15,4,8,7,7,27,84,2016,0
11,20,113,3,28,6,3,6,181,2001,0
1,17,107,9,14,6,1,25,154,2006,0
8,49,50,5,34,7,4,4,153,2020,0
10,24,67,5,2,8,5,27,116,2013,0
7,42,79,8,39,5,2,21,180,2007,0
2,32,39,3,29,7,7,16,112,2014,0
9,49,15,6,23,3,6,6,105,2009,0
10,2,135,6,5,8,1,5,166,2012,1
12,49,107,6,12,7,7,26,193,2018,1
5,41,41,7,18,6,4,14,118,2002,0
10,45,119,3,17,5,5,1,199,2018,1
6,4,117,10,21,6,7,24,164,2017,0
4,49,131,3,21,1,1,1,209,2020,1
15,2,10,6,34,3,7,23,70,2001,0
4,26,73,7,8,9,6,13,127,2015,0
2,35,111,9,29,5,2,13,191,2004,1
4,9,72,10,5,3,7,18,103,2004,0
2,38,63,3,2,7,1,10,115,2002,0
8,39,20,9,36,2,3,20,114,2008,0
5,21,52,3,12,8,3,9,101,2019,0
15,42,2,6,17,5,2,16,87,2018,0
2,7,94,3,31,3,1,15,140,2001,0
7,25,19,5,12,6,6,23,74,2011,0
11,37,97,7,13,5,4,4,170,2008,0
10,15,41,4,8,8,3,16,86,2019,0
11,23,6,3,23,1,2,5,67,2018,0
10,17,117,9,30,7,4,9,190,2006,1
12,15,16,5,14,3,2,15,65,2006,0
14,11,20,6,15,7,7,1,73,2012,0
5,15,40,9,17,7,3,10,93,2019,0
4,30,72,8,31,3,1,18,148,2001,0
1,32,9,4,23,8,7,6,77,2006,0
15,4,121,1,34,7,4,19,182,2020,1
6,7,46,4,15,8,5,19,86,2015,0
7,13,123,6,5,8,7,13,162,2013,1
3,28,32,8,23,5,6,1,99,2019,0
1,9,132,10,5,1,5,7,158,2021,0
11,37,77,9,17,5,4,9,156,2018,0
2,46,37,2,13,1,6,10,101,2007,0
9,42,19,1,10,7,4,25,88,2011,0
9,1,10,4,5,2,2,1,31,2017,0
2,30,94,2,34,1,6,13,163,2017,0
12,15,9,5,3,2,1,7,46,2014,0
8,9,56,7,14,3,3,12,97,2014,0
2,44,51,10,2,2,3,16,111,2015,0
10,8,19,2,25,9,1,2,73,2001,0
14,14,68,8,8,6,4,23,118,2021,0
4,45,12,8,26,2,2,6,97,2015,0
13,4,105,7,39,6,3,7,174,2021,1
3,40,91,8,9,9,7,12,160,2001,0
2,11,130,2,4,9,3,11,158,2020,1
15,26,137,4,19,7,4,2,208,2008,1
5,2,101,7,13,1,5,14,129,2019,0
1,44,74,2,20,8,2,3,149,2014,1
4,48,137,2,33,2,2,17,226,2022,1
4,44,4,7,31,5,1,10,95,2007,0
2,28,71,6,17,5,7,13,129,2010,0
8,30,37,8,25,1,6,21,109,2004,0
7,46,124,7,37,9,7,2,230,2009,1
8,5,150,8,26,4,6,4,201,2006,1
3,29,54,7,8,2,7,20,103,2014,0
11,13,74,10,11,6,5,26,125,2014,0
4,6,150,6,28,9,2,22,203,2017,1
9,23,102,8,33,1,5,9,176,2012,0
2,44,49,10,13,4,4,15,122,2011,0
10,26,83,8,30,6,6,27,163,2008,0
9,27,149,8,38,5,4,10,236,2018,1
9,24,22,6,16,5,2,14,82,2014,0
1,44,52,4,24,5,1,2,130,2011,0
6,39,100,6,32,4,3,15,187,2004,0
15,3,19,7,25,6,7,5,75,2010,0
5,21,82,8,6,1,1,20,123,2011,0
8,15,144,6,2,2,1,15,177,2020,1
11,18,75,8,7,9,6,5,128,2012,0
13,46,90,10,25,2,5,9,186,2001,1
13,18,40,8,31,6,1,12,116,2015,0
7,3,79,10,31,7,4,23,137,2003,0
2,10,85,6,38,3,4,13,144,2014,0
12,42,1,7,28,3,1,15,93,2008,0
15,4,18,4,5,6,3,16,52,2002,0
7,38,89,4,39,6,7,23,183,2018,0
6,25,113,9,13,9,6,20,175,2016,0
15,22,4,9,3,6,7,20,59,2019,0
2,43,53,9,3,1,2,16,111,2021,0
5,43,121,2,38,4,3,10,213,2022,1
6,33,92,9,18,7,7,6,165,2016,1
14,37,115,9,17,9,1,13,201,2022,1
9,13,54,8,11,8,5,11,103,2015,0
10,22,63,4,27,1,1,15,127,2021,0
3,8,66,3,29,1,2,1,110,2014,0
3,22,129,8,5,6,6,1,173,2013,1
14,23,92,4,23,4,3,22,160,2014,0
8,48,111,2,23,8,7,24,200,2002,1
13,36,98,5,6,7,7,23,165,2012,0
8,6,113,10,8,9,7,10,154,2020,0
3,11,21,4,27,5,4,26,71,2010,0
6,14,51,7,8,3,2,23,89,2019,0
10,21,115,4,20,3,5,11,173,2018,1
15,40,46,7,28,6,3,20,142,2013,0
2,8,140,6,22,8,4,22,186,2002,1
8,6,31,9,14,6,2,23,74,2008,0
9,3,3,1,5,5,5,18,26,2016,0
6,1,6,1,2,9,1,18,25,2015,0
4,20,83,1,35,2,5,27,145,2001,0
1,33,133,10,16,9,4,9,202,2009,1
12,40,62,8,27,2,6,4,151,2004,0
7,41,122,9,30,8,7,19,217,2013,1
7,4,144,3,36,2,6,14,196,2008,1
5,36,135,2,2,1,3,9,181,2001,1
2,10,94,2,37,4,7,15,149,2002,0
14,5,2,2,23,5,2,15,51,2011,0
12,7,73,10,35,1,4,19,138,2017,0
10,15,77,1,7,7,4,15,117,2017,0
1,31,28,9,13,4,7,22,86,2021,0
11,46,128,2,36,4,1,2,227,2017,1
4,40,68,6,27,4,5,9,149,2002,0
2,8,145,9,2,5,1,7,171,2002,0
1,30,91,2,28,8,2,16,160,2017,1
15,7,50,4,11,8,3,11,95,2008,0
10,46,54,8,39,7,5,3,164,2022,0
15,1,79,6,28,4,1,8,133,2009,0
7,22,68,10,17,4,7,25,128,2020,0
13,23,118,5,7,4,3,24,170,2002,1
14,16,146,6,13,1,3,12,196,2020,1
4,41,41,6,4,4,5,18,100,2008,0
7,37,137,1,35,4,1,4,221,2006,1
14,14,113,6,1,6,4,27,154,2013,0
3,34,96,6,3,5,3,20,147,2018,0
7,40,19,4,22,4,5,9,96,2020,0
11,33,114,7,15,8,2,9,188,2019,1
13,34,142,3,24,7,5,17,223,2020,1
8,34,147,1,2,3,6,17,195,2007,1
7,38,46,2,13,4,1,6,110,2013,0
12,12,29,10,12,8,7,15,83,2010,0
4,16,46,1,26,9,3,12,102,2009,0
13,19,25,5,12,9,7,23,83,2002,0
2,4,110,5,23,2,3,5,146,2007,0
5,5,118,9,7,2,6,26,146,2022,0
8,5,65,5,29,7,2,21,119,2022,0
9,9,127,10,7,7,3,10,169,2008,1
13,37,19,5,16,5,2,6,95,2005,0
2,41,125,3,36,4,1,9,211,2007,1
10,17,111,7,7,1,3,19,153,2012,0
4,20,106,1,8,1,4,2,140,2020,0
14,35,127,2,16,1,5,4,195,2016,1
12,26,36,6,14,8,5,11,102,2017,0
14,20,73,6,25,5,2,10,143,2002,0
5,28,83,4,3,9,6,20,132,2017,0
14,27,37,8,14,9,2,27,109,2007,0
3,18,24,3,5,6,2,6,59,2016,0
14,6,46,9,25,5,2,4,105,2016,0
11,22,142,5,6,7,1,26,193,2002,1
11,18,139,4,1,4,6,15,177,2008,1
2,16,119,9,15,5,5,17,166,2006,1
12,32,24,9,33,3,4,7,113,2005,0
3,8,10,4,23,7,2,14,55,2021,0
7,7,32,6,18,4,3,11,74,2017,0
2,1,79,10,20,5,5,14,117,2022,0
6,31,134,10,19,9,6,20,209,2001,1
2,14,51,4,16,3,4,24,90,2010,0
1,18,106,1,25,4,4,8,155,2002,0
14,42,13,5,37,6,2,25,117,2004,0
13,8,84,3,16,2,7,5,126,2017,0
2,47,21,5,31,8,5,6,114,2010,0
14,4,67,6,29,9,2,14,129,2012,0
12,12,34,2,22,4,2,3,86,2022,0
7,26,22,2,32,7,2,18,96,2018,0
7,11,149,5,34,9,7,7,215,2014,1
14,6,120,8,20,4,6,15,172,2012,0
1,20,72,2,23,7,5,3,125,2002,0
12,36,101,4,16,9,3,3,178,2002,1
2,10,94,3,6,7,4,18,122,2008,0
6,37,34,2,22,1,1,25,102,2016,0
10,1,63,4,16,5,3,15,99,2004,0
14,37,42,6,31,9,2,27,139,2020,0
13,30,146,5,33,1,4,9,228,2003,1
13,36,4,7,9,7,6,9,76,2004,0
7,38,59,3,26,7,4,8,140,2021,0
11,20,37,7,23,2,3,6,100,2016,0
9,5,42,8,6,5,3,3,75,2019,0
12,6,66,9,9,3,5,26,105,2003,0
12,8,1,10,34,4,1,13,69,2002,0
6,36,59,6,29,2,1,25,138,2010,0
5,21,82,2,28,7,5,6,145,2011,0
3,26,128,2,5,6,4,15,170,2010,1
3,26,130,1,1,9,5,12,170,2007,0
7,1,42,5,35,1,4,17,91,2018,0
8,46,98,8,17,8,4,1,185,2012,0
2,44,149,5,9,5,7,21,214,2014,1
4,35,82,8,7,5,6,21,141,2004,0
2,41,142,3,39,4,3,21,231,2015,1
15,9,30,7,2,3,6,13,66,2006,0
5,2,59,9,31,9,5,27,115,2014,0
15,7,94,5,19,1,1,25,141,2014,0
10,14,69,9,25,8,3,12,135,2009,0
5,32,80,1,16,6,5,8,140,2016,0
15,48,70,8,21,7,4,17,169,2017,0
9,48,84,2,21,1,2,5,165,2019,0
13,4,93,5,20,3,6,3,138,2015,0
3,20,150,1,19,4,3,26,197,2001,1
14,21,129,1,34,9,7,5,208,2014,1
4,18,75,6,34,6,3,14,143,2021,0
4,5,41,2,35,1,2,25,88,2001,0
10,6,5,3,27,3,5,27,54,2010,0
1,7,103,6,6,5,1,18,128,2007,0
4,46,55,4,7,6,1,23,122,2016,0
4,12,53,8,19,2,4,5,98,2014,0
8,27,142,10,21,2,1,17,210,2002,1
4,32,39,1,19,5,3,14,100,2014,0
9,47,140,7,23,8,1,11,234,2013,1
15,8,50,6,18,1,1,14,98,2010,0
4,14,135,7,18,5,1,4,183,2014,1
15,20,38,10,11,8,4,26,102,2010,0
11,20,86,2,11,9,1,4,139,2010,0
13,17,82,10,10,7,6,9,139,2001,0
6,34,73,1,16,4,2,21,134,2022,0
2,16,19,3,10,2,5,21,52,2001,0
8,33,57,5,39,7,7,6,149,2022,0
15,44,10,1,11,4,1,13,85,2006,0
9,35,28,2,17,4,1,6,95,2020,0
6,20,61,7,10,6,6,10,110,2015,0
8,30,86,2,20,7,5,3,153,2010,0
9,6,128,10,6,1,3,17,160,2003,0
15,26,40,9,36,1,1,22,127,2022,0
10,43,17,8,31,9,6,11,118,2022,0
1,29,118,3,16,6,4,21,173,2010,0
7,15,135,5,19,4,3,13,185,2008,1
14,15,8,1,3,5,2,5,46,2006,0
2,9,23,7,9,4,4,19,54,2022,0
11,6,111,9,7,2,5,14,146,2006,0
4,33,85,5,4,9,1,21,140,2015,0
5,48,131,10,2,3,6,4,199,2007,1
10,49,106,7,37,1,4,6,210,2011,1
4,4,76,8,25,4,7,20,121,2005,0
9,20,72,10,38,1,3,14,150,2004,0
7,13,53,7,5,3,7,5,88,2003,0
11,27,96,1,29,5,7,8,169,2018,0
10,37,21,5,19,7,2,17,99,2018,0
8,32,57,10,19,1,6,14,127,2019,0
2,25,100,1,19,2,6,25,149,2013,1
10,29,22,1,26,2,6,22,90,2020,0
8,17,101,7,9,2,3,12,144,2019,0
3,6,5,5,15,8,2,14,42,2014,0
4,16,104,1,10,1,2,24,136,2003,0
8,23,49,7,21,2,6,1,110,2001,0
8,44,61,7,35,6,1,20,161,2005,0
6,3,106,1,10,3,3,26,129,2007,0
2,24,28,1,39,7,5,1,101,2020,0
3,29,122,3,19,1,5,25,177,2014,0
11,17,131,7,18,5,2,10,189,2006,0
3,37,136,9,38,3,3,7,226,2001,1
11,11,53,1,11,7,1,6,94,2012,0
5,9,5,4,7,7,6,24,37,2009,0
10,45,135,3,1,5,3,11,199,2009,1
11,25,95,9,2,3,7,7,145,2005,0
7,17,148,8,11,4,7,10,195,2008,1
2,12,117,9,23,6,4,2,169,2004,1
6,9,128,4,35,9,4,9,191,2008,1
2,32,11,8,31,5,3,12,89,2018,0
6,23,45,10,23,1,4,10,108,2009,0
10,36,103,6,39,6,6,5,200,2016,1
5,32,58,10,1,8,7,21,114,2013,0
7,46,1,7,4,9,5,23,74,2004,0
11,34,147,8,23,8,1,16,231,2007,1
1,15,101,10,10,8,4,23,145,2013,0
13,18,99,7,19,3,2,10,159,2009,1
8,49,49,1,21,9,7,12,137,2016,0
2,21,116,6,5,6,3,9,156,2003,0
12,4,62,10,1,3,5,2,92,2010,0
11,9,1,3,32,7,4,8,63,2002,0
2,38,137,4,35,5,2,19,221,2007,1
7,18,124,3,28,2,2,14,182,2002,1
13,32,83,10,9,3,7,10,150,2012,0
1,21,67,2,31,1,2,1,123,2001,0
15,41,99,9,35,9,3,15,208,2004,1
4,6,56,10,5,9,1,2,90,2018,0
15,30,6,3,26,2,3,13,82,2002,0
11,48,75,3,33,3,4,13,173,2006,0
8,40,38,9,34,3,2,26,132,2011,0
5,16,16,1,36,3,7,1,77,2003,0
14,43,146,1,15,4,1,4,223,2021,1
8,47,91,9,31,3,4,15,189,2002,0
13,32,145,10,24,6,6,27,230,2005,1
7,14,84,8,29,1,2,6,143,2019,0
10,27,67,2,22,7,5,20,135,2015,0
1,22,117,3,14,5,1,8,162,2010,1
3,18,120,1,31,4,6,26,177,2004,0
3,15,123,7,3,2,7,23,153,2004,0
4,10,79,9,31,5,3,11,138,2018,0
7,44,45,7,1,1,3,26,105,2004,0
13,29,149,6,1,7,1,1,205,2019,1
9,19,126,4,8,2,3,6,168,2018,1
7,37,51,1,11,6,4,27,113,2002,0
13,44,35,9,23,9,1,23,133,2022,0
3,1,117,9,29,3,4,1,162,2019,0
10,46,138,3,16,1,1,18,214,2016,1
13,21,88,10,10,5,7,27,147,2014,0
3,41,56,8,33,3,7,2,144,2022,0
2,45,3,5,26,1,3,14,82,2014,0
11,6,91,7,1,2,1,19,118,2002,0
15,18,81,9,34,5,6,8,162,2017,0
7,32,115,5,3,6,5,27,168,2002,0
14,36,24,7,14,8,4,18,103,2005,0
9,15,12,3,1,2,2,19,42,2020,0
6,31,137,4,16,1,4,4,195,2002,1
15,6,117,4,31,6,3,19,179,2018,1
6,21,148,9,30,1,3,22,215,2016,1
6,24,85,1,20,7,6,19,143,2012,0
12,40,77,4,12,2,4,15,147,2022,1
1,25,106,2,35,3,5,13,172,2022,0
1,47,77,9,12,7,6,10,153,2022,0
10,44,68,6,32,9,2,24,169,2002,0
12,41,14,7,29,2,1,2,105,2020,0
15,16,54,10,12,2,4,27,109,2021,0
7,11,122,8,22,7,2,18,177,2022,0
15,9,57,9,16,7,2,6,113,2009,0
7,49,66,7,14,8,6,10,151,2004,0
13,40,118,9,26,9,4,7,215,2016,1
9,41,61,8,34,3,7,22,156,2001,0
1,33,87,6,32,9,1,2,168,2017,0
13,48,72,3,1,3,2,13,140,2019,0
3,17,142,10,9,9,4,12,190,2013,1
6,24,149,8,27,6,3,12,220,2002,1
13,41,44,1,17,6,3,18,122,2016,0
5,3,6,6,8,5,4,21,33,2018,0
10,44,60,2,8,5,3,21,129,2005,0
10,47,15,6,28,4,4,14,110,2006,0
4,5,132,4,37,4,3,15,186,2021,1
14,38,115,7,6,6,6,21,186,2005,1
13,16,73,5,33,2,7,8,142,2001,0
9,39,138,4,5,4,4,3,199,2015,1
8,41,150,9,10,4,4,4,222,2008,1
1,36,31,10,20,8,4,21,106,2022,0
3,11,110,5,10,3,4,13,142,2014,0
12,30,45,8,10,2,1,16,107,2013,0
7,16,64,3,8,5,1,6,103,2018,0
2,4,41,3,7,1,3,8,58,2019,0
14,36,39,3,10,8,2,16,110,2017,0
10,36,81,2,4,4,2,16,137,2017,0
14,45,21,1,3,3,1,9,87,2020,0
5,10,72,9,18,7,6,16,121,2010,0
15,24,143,3,33,8,6,22,226,2009,1
6,19,91,3,4,9,7,10,132,2005,0
15,10,144,10,6,3,2,19,188,2001,1
14,31,94,8,11,8,7,24,166,2003,0
1,30,91,10,6,3,1,17,141,2009,0
2,2,133,3,35,5,2,19,180,2013,1
14,28,130,4,14,5,3,8,195,2001,1
5,27,132,6,25,2,6,2,197,2018,1
1,34,6,3,24,6,5,2,74,2017,0
13,43,86,5,26,6,4,17,179,2002,0
14,25,10,3,25,7,7,1,84,2007,0
6,35,10,5,3,8,5,8,67,2008,0
2,43,39,8,38,1,5,22,131,2014,0
8,7,105,4,4,2,3,20,130,2015,0
15,17,119,3,9,3,3,10,166,2011,0
13,17,71,9,2,3,3,22,115,2019,0
9,20,136,8,22,2,7,14,197,2013,1
8,44,148,1,38,2,2,15,241,2008,1
10,49,148,3,31,7,5,19,248,2008,1
8,3,114,3,10,7,7,10,145,2007,0
7,23,40,5,5,3,5,9,83,2021,0
13,22,67,3,33,2,2,14,140,2002,0
4,22,114,3,33,1,3,9,177,2019,0
14,23,93,2,20,5,2,17,157,2006,0
4,1,122,9,36,5,4,2,177,2019,0
12,20,26,9,30,8,1,14,105,2021,0
10,34,146,4,14,4,1,27,212,2006,1
1,47,110,9,2,3,6,26,172,2011,1
6,32,146,8,19,6,5,7,217,2017,1
12,8,121,3,2,7,6,25,153,2003,0
1,22,82,1,1,6,7,15,113,2004,0
9,30,44,5,18,3,4,21,109,2018,0
10,14,111,7,33,4,2,8,179,2005,1
13,5,39,9,16,5,4,7,87,2001,0
4,47,29,1,37,3,7,23,121,2014,0
9,20,147,5,28,7,7,20,216,2002,1
9,25,135,8,5,5,2,16,187,2013,0
3,46,26,8,11,2,5,22,96,2012,0
3,1,54,6,13,5,4,24,82,2010,0
11,37,26,10,10,5,2,20,99,2021,0
10,26,59,7,20,7,1,1,129,2017,0
9,35,119,8,14,4,7,4,189,2019,1
8,47,136,4,27,4,3,4,226,2012,1
10,42,126,6,10,4,5,12,198,2004,1
7,39,126,6,36,4,2,14,218,2015,1
5,27,142,3,9,4,2,6,190,2007,1
2,13,12,7,33,7,2,13,74,2021,0
14,23,116,3,23,7,2,3,186,2015,1
11,4,57,8,26,6,6,15,112,2021,0
4,6,40,4,8,5,4,2,67,2010,0
11,27,73,5,27,3,5,12,146,2012,0
10,4,11,1,38,6,7,8,70,2016,0
13,49,126,10,8,9,1,19,215,2021,1
5,7,118,5,17,9,3,15,161,2022,0
9,43,82,1,22,7,5,15,164,2007,0
5,28,49,10,11,8,4,15,111,2006,0
3,49,83,9,29,1,7,3,174,2012,0
10,18,130,2,33,4,6,13,197,2021,1
6,29,84,1,17,1,3,10,138,2014,0
2,19,22,2,24,5,4,8,74,2001,0
12,4,64,2,32,7,7,27,121,2014,0
2,18,39,4,10,3,1,19,76,2018,0
